day,hour,gametime,zone,lon,lat,age,r,dist,event,playerId,gameId,messageId,type,year,title,description,titleLength,descriptionLength,content,viewMins
14814,12.665107727050781,35.70645,The Marshes,0.06957650184631348,51.49074733257294,0,177,0,message,P575,GA523,MSG43724,timeline_content_global,1969,"Motorbikes are no longer made in Woolwich","Across Woolwich more jobs are lost as AJS Motorbikes closes in Plumstead, it is a sad day for all your community and they lose 2 wealth, knowledge and participation points.",41,172,local,0.04835
14814,12.812896728515625,44.57378333333333,Plumstead,0.07210314273834229,51.4891916513443,0,286,0,message,P575,GA523,MSG43788,timeline_content_global,1986,"Woolwich Pubs have strange licensing laws","Many of the local pubs frequented by your community  close at 1030 while the pubs on the opposite side of the river would still be open to 11, your community members run through the river foot tunnel to catch another pint or two before last orders! Your community gains 2 participation points.",41,293,local,0.11543333333333333
14814,12.834025382995605,45.84155,Plumstead,0.07200658321380615,51.48912727832794,0,281,0,message,P575,GA523,MSG43796,timeline_content_global,1991,"Belmarsh Prison East Opens","Belmarsh hiqh security prison opens in part of the Arsenal.  Local communities feel unsafe around the area.  They 2 lose participation points.",26,142,local,0.03915
14814,12.849059104919434,46.743516666666665,Plumstead,0.07208168506622314,51.48912191390991,0,286,0,message,P575,GA523,MSG43804,timeline_content_global,1992,"The last cinema left in Woolwich closes","The Coronet Cinema closes, leaving the area without any cinemas.  Your community loses 2 knowledge and participation points",39,123,local,0.039266666666666665
14814,12.884361267089844,48.86165,Plumstead,0.07306337356567383,51.4896959066391,0,351,0,message,P575,GA523,MSG43820,timeline_content_global,1994,"The Woolwich Arsenal finally ceases to be a military establishment","The Arsenal finally closes as a military establishmend after a long decline.  Many engineering companies also shut down that provided jobs and services to the Arsenal.   Jobs are lost and the gates are closed cutting the river off from the rest of Woolwich. Woolwich loses one of its biggest employers for local communities.",66,324,local,0.12386666666666667
14814,12.886981010437012,49.018883333333335,Plumstead,0.07302582263946533,51.489797830581665,0,350,0,message,P575,GA523,MSG43828,timeline_content_global,1997,"The Woolwich Building Society gives shares to its members","Woolwich PLC is formed, giving shares to investing and borrowing members of the society, and listing on the London Stock Exchange.  Your community has shares in the PLC and wealth increases by 2 points.",57,202,local,0.11481666666666666
14814,12.902738571166992,49.964333333333336,The Marshes,0.07297217845916748,51.490275263786316,0,355,0,message,P575,GA523,MSG43836,timeline_content_global,1998,"Young people struggle across Woolwich","Across some of your communities some of the families are taking children out of school to look after other family members and the young people are struggling with drugs and joining in youth activities. They lose 2 wealth, knowledge and participation points.",37,257,regional,0.26095
14814,12.963431358337402,53.60583333333334,The Marshes,0.06997883319854736,51.4910101890564,0,217,0,message,P575,GA523,MSG43916,timeline_content_global,2006,"Children of Men filmed in Woolwich","Across Woolwich people gather to watch the filming of the apocalypic British film Children of Men, local people are used as extras. Your community gains 2 wealth and knowledge points.",34,183,local,0.11691666666666667
14814,12.982913970947266,54.77485,The Marshes,0.06925463676452637,51.49040937423706,0,133,0,message,P575,GA523,MSG43940,timeline_content_global,2008,"MC Afrikan Boy filmed in Woolwich by Spike Jonze","Across Nottingham people tell the story of Spike Jonze and M.I.A. the famous film producer and singer visiting MC Afrikan Boy on his council estate in Woolwich. Yes that's right, the director of Being John Malcovich and Beastie Boys videos was up a tower block in Woolwich!  Your community gains 2 health, wealth knowledge and participation points.",48,348,local,0.20943333333333333
14814,13.000139236450195,55.80831666666667,Plumstead,0.06836414337158203,51.489808559417725,0,43,0,message,P575,GA523,MSG43956,timeline_content_global,2009,"Woolwich Arsenal DLR Station Opens","Across all communities people celebrate the opening of the new terminus of the Docklands Light Railway's London City Airport branch. They gain 2 health, wealth and knowledge points.",34,181,local,0.24455
14814,13.696427345275879,3.385666666666667,,0.0,0.0,0,NA,0,message,P585,GA525,MSG44026,timeline_content_global,1906,"Maxs brother Lipman becomes successful","Lipman, Max's eldest brother is doing well and has become a well known figure in Woolwich. He owns two shops, the Boot Makers on Wellington Street and a Grocers on the High Street. He lives above the grocers with his wife and three daughters... it is a family of many daughters!  His wife and eldest daughter help in the shop. Your community increase health, wealth, knowledge and participation by 1 point.",38,406,family,0.0867
14814,13.742966651916504,6.178016666666666,The Town Centre,0.0684499740600586,51.48990511894226,0,55,0,message,P585,GA525,MSG44075,timeline_content_global,1911,"Max becomes a master tailor at The Arsenal","Max moves to a bigger house at Mulgrave Place.  He has alot of work as a master tailor at the Arsenal.  The family have eight children and now live with a border, a friend of a friend of the family who works as a teacher in the local primary school.  The eldest daughter Miriam now works as a clerk at the post office. communities health and wealth increases by 2 points.",42,371,family,0.12403333333333333
14814,13.770440101623535,7.8264,The Marshes,0.0696408748626709,51.490575671195984,0,165,0,message,P585,GA525,MSG44114,timeline_content_global,1914,"Despite the war Maxs family business survives","The family are keeping their head above water, Lipman moves the Grocers Shop to Beresford Street and gains alot of trade from the women who now work at the factory, buying their groceries on the way home from work.Your community gains 2 wealth points.",45,251,family,0.03745
14814,13.773119926452637,7.9872,The Marshes,0.06969451904296875,51.49067759513855,0,176,0,message,P585,GA525,MSG44114,timeline_content_global,1914,"Despite the war Maxs family business survives","The family are keeping their head above water, Lipman moves the Grocers Shop to Beresford Street and gains alot of trade from the women who now work at the factory, buying their groceries on the way home from work.Your community gains 2 wealth points.",45,251,family,0.30155
14814,13.800932884216309,9.656016666666666,The Marshes,0.07019877433776855,51.49125695228577,0,248,0,message,P585,GA525,MSG44184,timeline_content_global,1918,"After the war Max and his family go on holiday","After the devastation of the war Max decides to take his family on a holiday to Devon.  They need to register at the Police Station when they arrived as they are new communities to the country.  All your communities gain 3 health points.",46,237,family,0.07143333333333333
14814,13.806866645812988,10.012,The Marshes,0.07020413875579834,51.491273045539856,0,249,0,message,P585,GA525,MSG44195,timeline_content_global,1918,"Many Arsenal workers lose their jobs","Many community members all over Woolwich lose their jobs and people are worried about their wealth and opportunities for the future. All members of your community lose 1 wealth, knowledge and participation point.",36,212,local,0.12503333333333333
14814,13.818293571472168,10.697616666666667,The Marshes,0.07010757923126221,51.49141252040863,0,258,0,message,P585,GA525,MSG44214,timeline_content_global,1920,"Woolwich Polytechnic reformed","All communities begin to enjoy life again. Meetings and dances take place at the Poly and at the Town Hall. Community spirit is much at the fore.  People take play chess, and take part in debating, drama, Ping-pong, swimming and tennis.  Sports activites have restarted with many people playing football and cricket. All community members health, wealth and participation increase by 2 points.",29,393,regional,0.6664333333333333
14814,13.86901569366455,13.740916666666667,The Arsenal,0.06960868835449219,51.49188458919525,0,287,0,message,P585,GA525,MSG44293,timeline_content_global,1926,"There is a collision of the Ferry boats","Some of you community are on the ferry when one of the Ferry boats collided with another.  It causes considerable damage with 400 people on board, some people were hurt and many were shaken.  The ferries will be closed for 6 weeks and people using them to get to work will have to find alternative arrangements. They lose 2 health and wealth points.",39,349,local,0.07143333333333333
14814,13.938199996948242,17.891983333333332,The Arsenal,0.07027924060821533,51.49409472942352,0,534,0,message,P585,GA525,MSG44359,timeline_content_global,1931,"The ferry now carries 20,000 passengers a day","Every day 20,000 passengers travel on the Woolwich ferry across the Thames to jobs, and people also come in to Woolwich to visit the Market and local shops.  Despite the depression Woolwich remains a bustling place to live.  Your communities gain 2 health, wealth and participation points.",45,289,local,0.024033333333333334
14814,13.965741157531738,19.54446666666667,The Arsenal,0.0709390640258789,51.49491012096405,0,635,0,message,P585,GA525,MSG44403,timeline_content_global,1938,"War is declared!","All communities are affected when the Second World War is declared. Many people enlist and the men begin to go off to war. Some members of the community worry that the Anderson shelters ordered have not arrived and there will be nowhere to go if an attack begins.  All community members lose 2 health points.",16,308,regional,0.17733333333333334
14814,13.976943016052246,20.2166,The Arsenal,0.07131993770599365,51.495071053504944,0,660,0,message,P585,GA525,MSG44419,timeline_content_global,1939,"Local Children are evacuated","Across Woolwich many local children are evacuated to the countryside, to make them safe from the bombings, particularly with the Arsenal, Royal Artillery and AJS motorbikes all being a target.  The children leave by steam train from Plumstead Station they gain 1 health point but lose 2 participation points.",28,308,local,0.12268333333333334
14814,15.213546752929688,3.8128166666666665,The Town Centre,0.06748437881469727,51.489792466163635,7,47,0,message,P590,GA526,MSG44935,timeline_content_global,1906,"Maxs brother Lipman becomes successful","Lipman, Max's eldest brother is doing well and has become a well known figure in Woolwich. He owns two shops, the Boot Makers on Wellington Street and a Grocers on the High Street. He lives above the grocers with his wife and three daughters... it is a family of many daughters!  His wife and eldest daughter help in the shop. Your community increase health, wealth, knowledge and participation by 1 point.",38,406,family,0.24488333333333334
14814,15.279278755187988,7.756733333333333,The Town Centre,0.06550490856170654,51.49172902107239,0,301,0,message,P590,GA526,MSG44999,timeline_content_global,1912,"The foot tunnel opens to much celebration","All of your communities got to see the opening the foot tunnel.  Many members of the community use it daily to talk to work on the North of the river.  At times it is full with people, during the journey underneath the Thames, people meet and chat as they walk. Their health, wealth and participation increase by 2 points.",41,322,local,0.2526833333333333
14814,15.286179542541504,8.1708,The Town Centre,0.0650864839553833,51.49191677570343,0,335,0,message,P590,GA526,MSG45025,timeline_content_global,1914,"World War One has been declared!","WW1 has been declared.  Across all communities men and women are conscripted. The world begins to rapidly change for all the communities of Woolwich and they all lose 1 health point, check your community members health.",32,219,site,0.17846666666666666
14814,15.3212308883667,10.27385,The Dust Hole,0.06371855735778809,51.493037939071655,0,491,0,message,P590,GA526,MSG45143,timeline_content_global,1919,"Solomon dies from injuries sustained at the front","Solomon has returned from the war with severe injuries and sadly he dies leaving a widow and seven children.  The family gather round.  Your community loses one health and wealth point.",49,185,family,0.23753333333333335
14814,15.496254920959473,20.775283333333334,Plumstead,0.06875038146972656,51.490033864974976,0,79,0,message,P590,GA526,MSG45308,timeline_content_global,1940,"The Battle of Britain begins","Across Woolwich the sky is full of aircraft that look like toys. They move towards the centre of London. Some Barrage balloons catch fire. People watch the aerial battle above. Many of the bombs fall on the Arsenal and the Docks.  Huge fires can be seen up the river.  All community members lose 1 health and wealth point and gain 2 participation points.",28,354,local,0.11711666666666666
14814,15.565951347351074,24.957083333333333,Plumstead,0.06798326969146729,51.489534974098206,0,4,0,message,P590,GA526,MSG45381,timeline_content_global,1948,"Holiday outings are back","Across Woolwich families can't afford holidays, but every year people go on the to the seaside with the local social club. Nearly every family in the area belong to either the social or Conservative club. The Maybloom go to Margate by coach and the Conservatives go to Southend by train.  All community members gain 2 health, knowledge and participation points.",24,361,local,0.10663333333333333
14814,15.586240768432617,26.174466666666667,The Barracks,0.06702303886413574,51.48886978626251,0,96,0,message,P590,GA526,MSG45408,timeline_content_global,1951,"A day out on the Woolwich Ferry","Many children from Charlton spend the school holidays going back and forth on the ferry until they get chucked off. They sit on deck and sun theselves or go down to the engine room to see how it all worked.  They gain 2 health, knowledge and participation points.",31,263,local,0.21768333333333334
14814,15.602974891662598,27.178483333333332,The Barracks,0.06653487682342529,51.48841381072998,0,156,0,message,P590,GA526,MSG45418,timeline_content_global,1952,"The last London tram leaves from Woolwich","Across Woolwich people travel to see the last tram in London leave from Woolwich.  A special tram is driven through enormous crowds from Woolwich to New Cross, finally arriving at New Cross depot around 1am on the 6 July. All community members gain 2 points but lose 2 wealth points.",41,283,local,0.22218333333333334
14814,15.622352600097656,28.341116666666668,The Barracks,0.06585896015167236,51.487780809402466,0,241,0,message,P590,GA526,MSG45439,timeline_content_global,1955,"Going to Plumstead Baths","Across Woolwich many community members use the Public Baths with a rolled up towel and a bar of  soap. The attendant stands at the door while the water and says controls the water flow.  Take care the water isn't too hot!  All community members gain 2 health and participation points.",24,284,local,0.16358333333333333
14814,15.626508712768555,28.5905,The Barracks,0.06589114665985107,51.487770080566406,12,240,0,message,P590,GA526,MSG45439,timeline_content_global,1955,"Going to Plumstead Baths","Across Woolwich many community members use the Public Baths with a rolled up towel and a bar of  soap. The attendant stands at the door while the water and says controls the water flow.  Take care the water isn't too hot!  All community members gain 2 health and participation points.",24,284,local,0.19225
14814,15.756461143493652,36.38766666666667,Plumstead,0.06809055805206299,51.48966908454895,0,20,0,message,P590,GA526,MSG45464,timeline_content_global,1969,"Motorbikes are no longer made in Woolwich","Across Woolwich more jobs are lost as AJS Motorbikes closes in Plumstead, it is a sad day for all your community and they lose 2 wealth, knowledge and participation points.",41,172,local,0.15086666666666668
14814,12.217470169067383,8.848183333333333,The Town Centre,0.06832659244537354,51.490023136138916,0,62,0,message,P580,GA523,MSG43126,timeline_content_global,1917,"Casualties caused by night raids","In Woolwich Common many casualties occur, killing and injuring local people during night raids on the Arsenal and Royal Military Academy. Communities in the area should consider moving away from the military targets. They lose 1 health point.",32,242,local,0.3494833333333333
14814,12.333640098571777,15.8184,The Town Centre,0.06601452827453613,51.490758061409,0,195,0,message,P580,GA523,MSG43394,timeline_content_global,1931,"The ferry now carries 20,000 passengers a day","Every day 20,000 passengers travel on the Woolwich ferry across the Thames to jobs, and people also come in to Woolwich to visit the Market and local shops.  Despite the depression Woolwich remains a bustling place to live.  Your communities gain 2 health, wealth and participation points.",45,289,local,0.42141666666666666
14814,12.383456230163574,18.807383333333334,The Town Centre,0.06608963012695312,51.491546630859375,0,262,0,message,P580,GA523,MSG43429,timeline_content_global,1936,"The circus comes to Woolwich","Across Woolwich your community go to the Town Centre to see the circus arriving, elephants parade down Powis Street. One of the elephants pooed and the trolley bus couldn't drive around it as the poo was so big. A council lorry eventually came to clear it away but traffic came to a standstill.  Health and participation increases by 2 points for all your community.",28,366,regional,0.6193833333333333
14814,12.398543357849121,19.712583333333335,The Town Centre,0.0659555196762085,51.49147152900696,0,260,0,message,P580,GA523,MSG43438,timeline_content_global,1938,"War is declared!","All communities are affected when the Second World War is declared. Many people enlist and the men begin to go off to war. Some members of the community worry that the Anderson shelters ordered have not arrived and there will be nowhere to go if an attack begins.  All community members lose 2 health points.",16,308,regional,0.20283333333333334
14814,12.417159080505371,20.829533333333334,The Town Centre,0.06592333316802979,51.491514444351196,0,265,0,message,P580,GA523,MSG43479,timeline_content_global,1941,"The Blitz causes families to hide","A night in the Anderson Shelter becomes nearly a nightly occurence, where huddled together community members sit, drinking condensed milk, gossiping and on a good night with a round of bacon sandwiches. Take care your are losing many members of your community in the blitz. All community lose 1 health point and gain 2 participation points.",33,340,regional,0.151
14814,12.431058883666992,21.663516666666666,The Town Centre,0.06644368171691895,51.49142324924469,1,239,0,message,P580,GA523,MSG43503,timeline_content_global,1942,"Life at war in Woolwich","Across Woolwich there are no streetlights. Pavement edges have been painted white so people can see where they are going. All windows are blacked out. Sugar, butter and meat is strictly rationed to four ounces per person per week. Everyone is issued with ration books, identity cards and gas masks. All communities lose 2 wealth points.",23,336,regional,0.4460166666666667
14814,12.443307876586914,22.398483333333335,The Town Centre,0.06692647933959961,51.491267681121826,0,209,0,message,P580,GA523,MSG43511,timeline_content_global,1943,"Young boys play in the streets as the war continues","Across Woolwich younger boys in the community play amongst the bombed out buildings in the area, they make up war games and explore the debris.  They gain 2 health, knowledge and participation points.",51,200,site,0.2496
14814,12.462735176086426,23.5641,The Town Centre,0.06776869297027588,51.49099409580231,1,166,0,message,P580,GA523,MSG43511,timeline_content_global,1943,"Young boys play in the streets as the war continues","Across Woolwich younger boys in the community play amongst the bombed out buildings in the area, they make up war games and explore the debris.  They gain 2 health, knowledge and participation points.",51,200,site,0.042133333333333335
14814,12.469270706176758,23.9563,The Town Centre,0.06802618503570557,51.49089753627777,0,155,0,message,P580,GA523,MSG43544,timeline_content_global,1945,"VE Day","Victory in Europe is celebrated with street parties and families being reunited.  All communities gain 2 health, wealth, knowledge and participation points.",6,156,regional,0.22221666666666667
14814,12.478012084960938,24.48075,The Town Centre,0.06844460964202881,51.49087071418762,1,155,0,message,P580,GA523,MSG43587,timeline_content_global,1948,"Holiday outings are back","Across Woolwich families can't afford holidays, but every year people go on the to the seaside with the local social club. Nearly every family in the area belong to either the social or Conservative club. The Maybloom go to Margate by coach and the Conservatives go to Southend by train.  All community members gain 2 health, knowledge and participation points.",24,361,local,0.327
14814,12.532174110412598,27.73046666666667,The Arsenal,0.06946384906768799,51.491788029670715,0,274,0,message,P580,GA523,MSG43674,timeline_content_global,1955,"Going to Plumstead Baths","Across Woolwich many community members use the Public Baths with a rolled up towel and a bar of  soap. The attendant stands at the door while the water and says controls the water flow.  Take care the water isn't too hot!  All community members gain 2 health and participation points.",24,284,local,0.5226833333333334
14814,12.544164657592773,28.44985,The Arsenal,0.0695335865020752,51.4919650554657,0,294,0,message,P580,GA523,MSG43674,timeline_content_global,1955,"Going to Plumstead Baths","Across Woolwich many community members use the Public Baths with a rolled up towel and a bar of  soap. The attendant stands at the door while the water and says controls the water flow.  Take care the water isn't too hot!  All community members gain 2 health and participation points.",24,284,local,0.049133333333333334
14814,12.54662036895752,28.59723333333333,The Arsenal,0.06954431533813477,51.49198114871979,0,296,0,message,P580,GA523,MSG43674,timeline_content_global,1955,"Going to Plumstead Baths","Across Woolwich many community members use the Public Baths with a rolled up towel and a bar of  soap. The attendant stands at the door while the water and says controls the water flow.  Take care the water isn't too hot!  All community members gain 2 health and participation points.",24,284,local,0.026033333333333332
14814,12.60378360748291,32.027,The Arsenal,0.06953895092010498,51.491809487342834,0,278,0,message,P580,GA523,MSG43683,timeline_content_global,1963,"The Ferries are replaced by diesel boats","Many of your community visit the docks for the launch of 3 new ferry boats, built to replace the old steam ferries. These ferries are names after the politicians Burns, Bevin and Newman (a local Woolwich politician). Your community members gain 2 health, wealth and participation points.",40,287,local,0.5471833333333334
14814,12.637585639953613,34.05513333333333,The Town Centre,0.0695335865020752,51.491519808769226,0,248,0,message,P580,GA523,MSG43683,timeline_content_global,1963,"The Ferries are replaced by diesel boats","Many of your community visit the docks for the launch of 3 new ferry boats, built to replace the old steam ferries. These ferries are names after the politicians Burns, Bevin and Newman (a local Woolwich politician). Your community members gain 2 health, wealth and participation points.",40,287,local,1.3152
14814,12.66059684753418,35.43578333333333,The Town Centre,0.06982862949371338,51.49122476577759,0,230,0,message,P580,GA523,MSG43718,timeline_content_global,1969,"Motorbikes are no longer made in Woolwich","Across Woolwich more jobs are lost as AJS Motorbikes closes in Plumstead, it is a sad day for all your community and they lose 2 wealth, knowledge and participation points.",41,172,local,0.16416666666666666
14814,12.665949821472168,35.757016666666665,The Town Centre,0.0698232650756836,51.49123013019562,0,230,0,message,P580,GA523,MSG43726,timeline_content_global,1970,"The Biafran War ends","As a result of the war in Nigeria between 500,000 and 2 million Biafran civilians died from starvation, new communities continue to arrive and join your community and many of your community who recently joined are saddened by the tradegy.  Your community loses 1 wealth and knowledge point.",20,290,linked,0.16671666666666668
14814,12.702540397644043,37.95243333333333,The Marshes,0.07012367248535156,51.49114966392517,0,235,0,message,P580,GA523,MSG43734,timeline_content_global,1975,"The Thames barrier construction creating jobs","Across Woolwich jobs are created by the new construction on the Thames Barrier providing and opportunities for young people in your communities.  They gain 2 health, wealth and knowledge points.",45,194,local,0.24181666666666668
14814,12.716143608093262,38.76858333333333,The Marshes,0.07027387619018555,51.49116575717926,0,243,0,message,P580,GA523,MSG43734,timeline_content_global,1975,"The Thames barrier construction creating jobs","Across Woolwich jobs are created by the new construction on the Thames Barrier providing and opportunities for young people in your communities.  They gain 2 health, wealth and knowledge points.",45,194,local,0.09821666666666666
14814,12.719491004943848,38.9695,The Marshes,0.07035970687866211,51.49119257926941,0,249,0,message,P580,GA523,MSG43734,timeline_content_global,1975,"The Thames barrier construction creating jobs","Across Woolwich jobs are created by the new construction on the Thames Barrier providing and opportunities for young people in your communities.  They gain 2 health, wealth and knowledge points.",45,194,local,0.024183333333333334
14814,12.764089584350586,41.6454,The Marshes,0.07210314273834229,51.49093508720398,0,326,0,message,P580,GA523,MSG43758,timeline_content_global,1982,"Trips on the ferry","Many people across Woolwich enjoy taking a trip on the ferry for leisure, a chance to go on the river and see Woolwich from a different point of view.  Your community gains 3 health and participation points.",18,207,local,0.42551666666666665
14814,12.814088821411133,44.64535,The Marshes,0.07296144962310791,51.490044593811035,1,349,0,message,P580,GA523,MSG43782,timeline_content_global,1986,"Woolwich Pubs have strange licensing laws","Many of the local pubs frequented by your community  close at 1030 while the pubs on the opposite side of the river would still be open to 11, your community members run through the river foot tunnel to catch another pint or two before last orders! Your community gains 2 participation points.",41,293,local,0.2673333333333333
14814,12.854854583740234,47.09125,The Marshes,0.07203876972198486,51.48991048336029,0,284,0,message,P580,GA523,MSG43798,timeline_content_global,1992,"The last cinema left in Woolwich closes","The Coronet Cinema closes, leaving the area without any cinemas.  Your community loses 2 knowledge and participation points",39,123,local,0.18975
14814,12.864330291748047,47.65978333333333,The Marshes,0.07179200649261475,51.48999631404877,0,269,0,message,P580,GA523,MSG43814,timeline_content_global,1994,"The Woolwich Arsenal finally ceases to be a military establishment","The Arsenal finally closes as a military establishmend after a long decline.  Many engineering companies also shut down that provided jobs and services to the Arsenal.   Jobs are lost and the gates are closed cutting the river off from the rest of Woolwich. Woolwich loses one of its biggest employers for local communities.",66,324,local,0.19853333333333334
14814,12.868456840515137,47.90741666666667,The Marshes,0.0717705488204956,51.48998022079468,0,267,0,message,P580,GA523,MSG43814,timeline_content_global,1994,"The Woolwich Arsenal finally ceases to be a military establishment","The Arsenal finally closes as a military establishmend after a long decline.  Many engineering companies also shut down that provided jobs and services to the Arsenal.   Jobs are lost and the gates are closed cutting the river off from the rest of Woolwich. Woolwich loses one of its biggest employers for local communities.",66,324,local,0.06873333333333333
14814,12.896484375,49.58903333333333,The Marshes,0.07049918174743652,51.490280628204346,0,194,0,message,P580,GA523,MSG43814,timeline_content_global,1994,"The Woolwich Arsenal finally ceases to be a military establishment","The Arsenal finally closes as a military establishmend after a long decline.  Many engineering companies also shut down that provided jobs and services to the Arsenal.   Jobs are lost and the gates are closed cutting the river off from the rest of Woolwich. Woolwich loses one of its biggest employers for local communities.",66,324,local,0.15746666666666667
14814,12.915313720703125,50.7188,The Marshes,0.06968915462493896,51.49040937423706,0,155,0,message,P580,GA523,MSG43838,timeline_content_global,2000,"Late at night Woolwich feels unsafe","Across Woolwich many people find that in the evening and at night time Woolwich doesn't feel so safe, there is a lack of police on the streets and the normal daytime friendlyness takes on a different atmosphere.  Your communities lose 3 participation points.",35,258,regional,0.49385
14814,12.924368858337402,51.26215,The Marshes,0.06945312023162842,51.49044156074524,0,145,0,message,P580,GA523,MSG43854,timeline_content_global,2001,"The Firepower Museum opens at the Arsenal","All of your communities enjoy the new Firepower Museum and cafe.  The collection moves from the Royal Artillery Museum to the Arsenal and many local people visit to find out more about the history. The Arsenal gates are reopened and people can visit the river again.  Participation, health and knowledge increase by 3 points.",41,325,local,0.41151666666666664
14814,12.935665130615234,51.939933333333336,The Marshes,0.06904542446136475,51.49033963680267,0,118,0,message,P580,GA523,MSG43870,timeline_content_global,2003,"Many communities are improving","Across Woolwich many of children are doing better than average at school and the communities are doing well. All communities benefit and gain 3 health and knowledge points.",30,172,local,0.2684666666666667
14814,12.982621192932129,54.75728333333333,Plumstead,0.06842315196990967,51.489819288253784,0,46,0,message,P580,GA523,MSG43942,timeline_content_global,2008,"Local people use the ferry to get to the airport","Across Woolwich local people take their car on the ferry to  pick up visitors from City Airport. Your community gains 2 health and welath points.",48,145,local,0.12316666666666666
14814,12.997523307800293,55.651383333333335,Plumstead,0.06804227828979492,51.48959398269653,0,11,0,message,P580,GA523,MSG43950,timeline_content_global,2009,"Woolwich Arsenal DLR Station Opens","Across all communities people celebrate the opening of the new terminus of the Docklands Light Railway's London City Airport branch. They gain 2 health, wealth and knowledge points.",34,181,local,0.30245
14814,15.168286323547363,1.0971833333333334,Woolwich Common,0.06836950778961182,51.488322615623474,138,133,0,message,P588,GA526,MSG44897,timeline_content_global,1901,"Max arrives in Woolwich","Max and his family finally arrive  in Woolwich after the long journey West. They move into a flat on Thomas Street, above his brother Lipman?s grocers shop.  They live with their parents David and Annie and their married nephew, a journeyman tailor waiting to earn enough money for his wife to move to England. The wealth and participation in your community increases by 2 points.",23,380,family,0.22805
14814,15.192444801330566,2.5467,The Barracks,0.06682455539703369,51.48944914340973,0,80,0,message,P588,GA526,MSG44911,timeline_content_global,1903,"The electric tram comes to Woolwich","Electric trams are being built across Woolwich, replacing the horse drawn vansl. For communities that live outside the town centre it becomes easier to travel to the Market, to work at the Arsenal and to cross the river.  All the members of your community increase their health and wealth by 1 point.",35,300,local,0.21118333333333333
14814,15.206640243530273,3.398433333333333,The Barracks,0.06708741188049316,51.489325761795044,0,65,0,message,P588,GA526,MSG44926,timeline_content_global,1904,"The first wedding in Maxs family","Maxs youngest brother Velvel marries Fanny, it is the first wedding in the community since they arrived. After the ceremony the family return to Max?s house on Thomas Street, breakfast and dinner are served and dancing engaged in. A photo of the whole family together in their new home is taken in the yard. You community gains 1 health, wealth and participation point.",32,369,family,0.25465
14814,15.229446411132812,4.7668,The Barracks,0.06686210632324219,51.48967981338501,0,80,0,message,P588,GA526,MSG44964,timeline_content_global,1907,"Women in your community join the London Suffragette Pageant","Many of your community across Woolwich join the 66,000 women making a procession through London. Some of your community joins the campaign. Identifiable by their purple, white and green colour scheme, the suffragettes are becoming a familiar sight in London, fighting for Votes For Women! Their health, knowledge and participation increase by 2 points.",59,352,regional,0.14125
14814,15.328170776367188,10.6903,The Barracks,0.06568193435668945,51.488800048828125,0,177,0,message,P588,GA526,MSG45157,timeline_content_global,1920,"Woolwich Polytechnic reformed","All communities begin to enjoy life again. Meetings and dances take place at the Poly and at the Town Hall. Community spirit is much at the fore.  People take play chess, and take part in debating, drama, Ping-pong, swimming and tennis.  Sports activites have restarted with many people playing football and cricket. All community members health, wealth and participation increase by 2 points.",29,393,regional,0.11075
14814,15.339913368225098,11.394833333333333,The Barracks,0.06625592708587646,51.48861229419708,0,155,0,message,P588,GA526,MSG45171,timeline_content_global,1921,"Young girls often miss school","Across Woolwich younger daughters of large families in are being kept away from school to look after the other children and run chores. They miss their education and their friends but earn money and help around the house, as money is still tight families are pulling together to survive.  Their knowledge and participation points decrease by 2 points.",29,351,regional,0.09401666666666667
14814,15.678050994873047,31.683083333333332,The Barracks,0.06514549255371094,51.48818850517273,0,244,0,message,P588,GA526,MSG45420,timeline_content_global,1952,"The last London tram leaves from Woolwich","Across Woolwich people travel to see the last tram in London leave from Woolwich.  A special tram is driven through enormous crowds from Woolwich to New Cross, finally arriving at New Cross depot around 1am on the 6 July. All community members gain 2 points but lose 2 wealth points.",41,283,local,0.042466666666666666
14814,15.88266372680664,43.95981666666667,The Town Centre,0.06604135036468506,51.48992121219635,1,142,0,message,P588,GA526,MSG45506,timeline_content_global,1986,"Woolwich Pubs have strange licensing laws","Many of the local pubs frequented by your community  close at 1030 while the pubs on the opposite side of the river would still be open to 11, your community members run through the river foot tunnel to catch another pint or two before last orders! Your community gains 2 participation points.",41,293,local,0.21813333333333335
14814,16.01340103149414,51.80408333333333,The Barracks,0.06694793701171875,51.48890733718872,0,97,0,message,P588,GA526,MSG45556,timeline_content_global,2002,"There are conflicts amongst some communities","Across Woolwich there are some concerns about violent conflicts between communities, particularly amongst young people. All communities lose 1 health and 2 participation points.",44,177,local,0.10276666666666667
14814,16.026418685913086,52.58505,The Barracks,0.06680846214294434,51.4886337518692,0,126,0,message,P588,GA526,MSG45566,timeline_content_global,2003,"Some communities in the area start to leave","Some community members are leaving the area, and moving on there is a higher emplyoment rate, many people own their own houses and children are doing well at schools. Your communities wealth points increase by 2 but your community loses 2 knowledge and action points.",43,267,local,0.07503333333333333
14814,16.07589340209961,55.553583333333336,Woolwich Common,0.06790816783905029,51.48886978626251,0,70,0,message,P588,GA526,MSG45616,timeline_content_global,2009,"A day out at the Arsenal","Many people across Woolwich now go to the Arsenal for a day out.  They walk along the new pathways by the river and stop off at the cafe, visit the heritage centre when interesting exhibitions are on. The Firepower museum is a good place to take visitors. Your community gains 2 wealth, knowledge and participation points.",24,322,local,0.19026666666666667
