day,hour,gametime,zone,lon,lat,age,r,dist,event,playerId,gameId,messageId,type,year,title
14813,14.58008098602295,874.8048833333334,Plumstead,0.06804764270782471,51.48939549922943,0,12,0,"newMessage","P552","GA516","MSG20187","timeline_content_global",1968,"The Gypsy Moth IV Yacht leaves Woolwich"
14813,14.62039566040039,877.2237666666666,Plumstead,0.06804764270782471,51.48939549922943,0,12,0,"newMessage","P552","GA516","MSG20229","timeline_content_global",1970,"The Biafran War ends"
14813,14.638669967651367,878.3202,Plumstead,0.06804764270782471,51.48939549922943,0,12,0,"newMessage","P552","GA516","MSG20280","timeline_content_global",1975,"The Thames barrier construction creating jobs"
14813,14.675067901611328,880.5040833333334,Plumstead,0.06804227828979492,51.48939549922943,0,12,0,"newMessage","P552","GA516","MSG20363","timeline_content_global",1978,"Woolwich Power Station closes"
14813,14.71225357055664,882.7352166666667,Plumstead,0.06804227828979492,51.48940086364746,0,11,0,"newMessage","P552","GA516","MSG20397","timeline_content_global",1982,"Trips on the ferry"
14813,14.71403694152832,882.8421833333333,Plumstead,0.06804227828979492,51.48940086364746,0,11,0,"newMessage","P552","GA516","MSG20431","timeline_content_global",1984,"North Woolwich Old Station Museum opens"
14813,14.733224868774414,883.99345,Plumstead,0.06803691387176514,51.48939549922943,0,12,0,"newMessage","P552","GA516","MSG20447","timeline_content_global",1984,"The Thames Barrier opens"
14813,14.73533821105957,884.1202666666667,Plumstead,0.06803691387176514,51.48939549922943,0,12,0,"newMessage","P552","GA516","MSG20473","timeline_content_global",1986,"Woolwich Pubs have strange licensing laws"
14813,14.773521423339844,886.41125,Plumstead,0.06803691387176514,51.48940086364746,0,11,0,"newMessage","P552","GA516","MSG20482","timeline_content_global",1991,"Belmarsh Prison East Opens"
14813,14.786170959472656,887.1702666666666,Plumstead,0.06803691387176514,51.48940086364746,0,11,0,"newMessage","P552","GA516","MSG20513","timeline_content_global",1992,"The last cinema left in Woolwich closes"
14813,14.789344787597656,887.3606333333333,Plumstead,0.06803691387176514,51.48940086364746,0,11,0,"newMessage","P552","GA516","MSG20605","timeline_content_global",1993,"The Woolwich DLR station is built"
14814,10.65911865234375,0.54715,Plumstead,0.06809592247009277,51.489577889442444,0,11,0,"newMessage","P570","GA522","MSG42333","timeline_content_global",1900,"Welcome to Woolwich"
14814,10.66246223449707,0.7477666666666667,Plumstead,0.06809592247009277,51.489577889442444,9,11,0,"newMessage","P570","GA522","MSG42337","timeline_content_global",1901,"Max arrives in Woolwich"
14814,10.714088439941406,3.8453333333333335,Plumstead,0.068015456199646,51.489567160606384,0,7,0,"newMessage","P570","GA522","MSG42358","timeline_content_global",1905,"The Artillery Theatre is finally rebuilt"
14814,10.71548843383789,3.9293666666666667,Plumstead,0.06801009178161621,51.489572525024414,0,8,0,"newMessage","P570","GA522","MSG42373","timeline_content_global",1907,"Women in your community join the London Suffragette Pageant"
14814,10.781608581542969,7.896533333333333,The Barracks,0.06623983383178711,51.48921847343445,0,124,0,"newMessage","P570","GA522","MSG42391","timeline_content_global",1910,"Haleys Comet causes panic across all communities!"
14814,10.785309791564941,8.1186,The Barracks,0.06630420684814453,51.48921847343445,0,120,0,"newMessage","P570","GA522","MSG42431","timeline_content_global",1916,"Hard Times for Maxs family"
14814,10.792707443237305,8.56245,The Barracks,0.06640613079071045,51.489036083221436,0,120,0,"newMessage","P570","GA522","MSG42437","timeline_content_global",1916,"A German Zepplin is hit over the Thames"
14814,10.795758247375488,8.745483333333333,The Barracks,0.06648659706115723,51.48900389671326,0,117,0,"newMessage","P570","GA522","MSG42447","timeline_content_global",1917,"Casualties caused by night raids"
14814,10.85429859161377,12.257916666666667,The Barracks,0.06741464138031006,51.48945450782776,0,39,0,"newMessage","P570","GA522","MSG42514","timeline_content_global",1923,"Midsummer Night's Dream performed at the Nursery School"
14814,10.939614295959473,17.376883333333332,The Town Centre,0.06652951240539551,51.49044156074524,0,145,0,"newMessage","P570","GA522","MSG42563","timeline_content_global",1931,"The ferry now carries 20,000 passengers a day"
14814,10.942341804504395,17.540516666666665,The Town Centre,0.06653487682342529,51.49044692516327,0,145,0,"newMessage","P570","GA522","MSG42575","timeline_content_global",1935,"Lipman dies"
14814,11.185460090637207,32.1276,The Town Centre,0.06897032260894775,51.490312814712524,0,113,0,"newMessage","P570","GA522","MSG42575","timeline_content_global",1935,"Lipman dies"
14814,11.276559829711914,37.59363333333334,Plumstead,0.06804764270782471,51.48960471153259,1,12,0,"newMessage","P570","GA522","MSG42732","timeline_content_global",1968,"The Gypsy Moth IV Yacht leaves Woolwich"
14814,11.279727935791016,37.783683333333336,Plumstead,0.06804764270782471,51.48960471153259,12,12,0,"newMessage","P570","GA522","MSG42765","timeline_content_global",1975,"The Thames barrier construction creating jobs"
14814,11.293709754943848,38.622616666666666,Plumstead,0.06805300712585449,51.48960471153259,1,12,0,"newMessage","P570","GA522","MSG42772","timeline_content_global",1977,"It is the Queens Jubilee!"
14814,11.349813461303711,41.98883333333333,Woolwich Common,0.06836950778961182,51.4891916513443,0,43,0,"newMessage","P570","GA522","MSG42779","timeline_content_global",1978,"Woolwich Power Station closes"
14814,11.352466583251953,42.14803333333333,Woolwich Common,0.0685197114944458,51.48914873600006,0,53,0,"newMessage","P570","GA522","MSG42794","timeline_content_global",1984,"North Woolwich Old Station Museum opens"
14814,11.383482933044434,44.00901666666667,Woolwich Common,0.06963551044464111,51.48848354816437,0,160,0,"newMessage","P570","GA522","MSG42794","timeline_content_global",1984,"North Woolwich Old Station Museum opens"
14814,11.467576026916504,49.054516666666665,Woolwich Common,0.06885230541229248,51.48794174194336,0,183,0,"newMessage","P570","GA522","MSG42827","timeline_content_global",1993,"The Woolwich DLR station is built"
14814,11.557198524475098,54.431916666666666,Plumstead,0.06814420223236084,51.489288210868835,0,25,0,"newMessage","P570","GA522","MSG42882","timeline_content_global",2005,"An increase in obesity causes health problems"
14814,11.560004234313965,54.60028333333333,Plumstead,0.06799936294555664,51.48936331272125,0,15,0,"newMessage","P570","GA522","MSG42917","timeline_content_global",2009,"Woolwich Arsenal DLR Station Opens"
14814,11.569605827331543,55.176316666666665,Woolwich Common,0.06790280342102051,51.489315032958984,0,21,0,"newMessage","P570","GA522","MSG42922","timeline_content_global",2009,"A day out at the Arsenal"
14814,11.578767776489258,55.726083333333335,Woolwich Common,0.06795644760131836,51.48935258388519,0,16,0,"newMessage","P570","GA522","MSG42927","timeline_content_global",2011,"Please return to the Tramshed as quickly as possible."
14814,12.07952880859375,0.5717,Plumstead,0.06812810897827148,51.48943305015564,0,12,0,"newMessage","P576","GA523","MSG42941","timeline_content_global",1901,"Max arrives in Woolwich"
14814,12.086703300476074,1.0021833333333334,Plumstead,0.06805837154388428,51.48949205875397,0,4,0,"newMessage","P576","GA523","MSG42949","timeline_content_global",1902,"The first generation is born in Maxs family"
14814,12.094698905944824,1.48195,Plumstead,0.06807446479797363,51.48934185504913,5,18,0,"newMessage","P576","GA523","MSG42957","timeline_content_global",1903,"The electric tram comes to Woolwich"
14814,12.109681129455566,2.3808666666666665,Plumstead,0.06806373596191406,51.48945987224579,0,6,0,"newMessage","P576","GA523","MSG42965","timeline_content_global",1904,"Your community go for regular walks in the woods"
14814,12.115044593811035,2.7026666666666666,Plumstead,0.06812810897827148,51.48948132991791,0,9,0,"newMessage","P576","GA523","MSG42973","timeline_content_global",1904,"The first wedding in Maxs family"
14814,12.11678409576416,2.8071,Plumstead,0.06809592247009277,51.489497423172,0,7,0,"newMessage","P576","GA523","MSG42981","timeline_content_global",1905,"The Artillery Theatre is finally rebuilt"
14814,12.122846603393555,3.1708333333333334,Plumstead,0.06803691387176514,51.48948669433594,1,3,0,"newMessage","P576","GA523","MSG42989","timeline_content_global",1906,"Maxs brother Lipman becomes successful"
14814,12.125421524047852,3.325266666666667,Plumstead,0.06803691387176514,51.48949205875397,0,3,0,"newMessage","P576","GA523","MSG42997","timeline_content_global",1906,"Nights at the community hall brings communities together"
14814,12.13782024383545,4.069233333333333,The Town Centre,0.06784915924072266,51.48965835571289,0,20,0,"newMessage","P576","GA523","MSG43005","timeline_content_global",1907,"Women in your community join the London Suffragette Pageant"
14814,12.144780158996582,4.486833333333333,The Town Centre,0.06785452365875244,51.48965835571289,20,19,0,"newMessage","P576","GA523","MSG43013","timeline_content_global",1908,"A foot tunnel is built under the Thames"
14814,12.171394348144531,6.083666666666667,Plumstead,0.06770968437194824,51.48944914340973,0,19,0,"newMessage","P576","GA523","MSG43013","timeline_content_global",1908,"A foot tunnel is built under the Thames"
14814,12.17818546295166,6.491133333333333,Plumstead,0.06756484508514404,51.489331126213074,0,34,0,"newMessage","P576","GA523","MSG43061","timeline_content_global",1912,"The foot tunnel opens to much celebration"
14814,12.183744430541992,6.82465,The Town Centre,0.06737172603607178,51.48959934711456,0,44,0,"newMessage","P576","GA523","MSG43069","timeline_content_global",1913,"Maxs nephew Velvel moves house"
14814,12.190635681152344,7.238133333333334,The Town Centre,0.06718933582305908,51.48989975452423,0,70,0,"newMessage","P576","GA523","MSG43077","timeline_content_global",1914,"World War One has been declared!"
14814,12.196722984313965,7.6034,The Town Centre,0.06696939468383789,51.49010360240936,0,97,0,"newMessage","P576","GA523","MSG43085","timeline_content_global",1914,"Despite the war Maxs family business survives"
14814,12.205177307128906,8.110666666666667,The Town Centre,0.06622910499572754,51.48995876312256,0,131,0,"newMessage","P576","GA523","MSG43093","timeline_content_global",1915,"Many young men are killed at war"
14814,12.213737487792969,8.624266666666667,The Town Centre,0.06574094295501709,51.489771008491516,0,158,0,"newMessage","P576","GA523","MSG43121","timeline_content_global",1917,"860 cadets killed in the war, many of your community is lost"
14814,12.21609878540039,8.765933333333333,The Town Centre,0.06561219692230225,51.4896959066391,0,165,0,"newMessage","P576","GA523","MSG43129","timeline_content_global",1917,"Casualties caused by night raids"
14814,12.223455429077148,9.20735,The Barracks,0.06531178951263428,51.489309668540955,0,186,0,"newMessage","P576","GA523","MSG43147","timeline_content_global",1918,"A second wave of Spanish Flu hits"
14814,12.224997520446777,9.2999,The Barracks,0.06525278091430664,51.48925065994263,0,191,0,"newMessage","P576","GA523","MSG43163","timeline_content_global",1918,"After the war Max and his family go on holiday"
14814,12.234124183654785,9.847483333333333,Charlton,0.06440520286560059,51.48947596549988,0,247,0,"newMessage","P576","GA523","MSG43176","timeline_content_global",1918,"Many Arsenal workers lose their jobs"
14814,12.236172676086426,9.970316666666667,Charlton,0.06433546543121338,51.489551067352295,0,252,0,"newMessage","P576","GA523","MSG43184","timeline_content_global",1919,"Solomon dies from injuries sustained at the front"
14814,12.241080284118652,10.264783333333334,Charlton,0.06414234638214111,51.48975491523743,0,267,0,"newMessage","P576","GA523","MSG43199","timeline_content_global",1920,"Woolwich Polytechnic reformed"
14814,12.245159149169922,10.509533333333334,Charlton,0.06401360034942627,51.48993194103241,0,279,0,"newMessage","P576","GA523","MSG43220","timeline_content_global",1920,"Max moves to North London"
14814,12.250994682312012,10.859683333333333,Charlton,0.06382584571838379,51.49013578891754,0,296,0,"newMessage","P576","GA523","MSG43228","timeline_content_global",1921,"Young girls often miss school"
14814,12.253077507019043,10.98465,Charlton,0.06378293037414551,51.49022698402405,0,301,0,"newMessage","P576","GA523","MSG43239","timeline_content_global",1922,"Two new ferrys have been built"
14814,12.278910636901855,12.53465,The Town Centre,0.06350398063659668,51.49075269699097,0,340,0,"newMessage","P576","GA523","MSG43239","timeline_content_global",1922,"Two new ferrys have been built"
14814,12.287453651428223,13.047233333333333,The Town Centre,0.06325721740722656,51.49109065532684,0,371,0,"newMessage","P576","GA523","MSG43298","timeline_content_global",1926,"The General Strike lasts 10 days communities come together to fight for better pay"
14814,12.293835639953613,13.430116666666667,The Town Centre,0.06301581859588623,51.49137496948242,0,402,0,"newMessage","P576","GA523","MSG43306","timeline_content_global",1926,"There is a collision of the Ferry boats"
14814,12.29617691040039,13.5706,The Town Centre,0.06301045417785645,51.49145007133484,0,406,0,"newMessage","P576","GA523","MSG43315","timeline_content_global",1927,"Prince Charles visits Beresford Square Market"
14814,12.304651260375977,14.07905,The Town Centre,0.06350934505462646,51.491557359695435,0,385,0,"newMessage","P576","GA523","MSG43350","timeline_content_global",1928,"Jobs become very scarce in Woolwich"
14814,12.314775466918945,14.6865,The Town Centre,0.06395995616912842,51.49158954620361,0,362,0,"newMessage","P576","GA523","MSG43372","timeline_content_global",1929,"The First Searchlight Tattoo takes Place"
14814,12.317002296447754,14.820116666666667,The Town Centre,0.06402969360351562,51.49165391921997,0,363,0,"newMessage","P576","GA523","MSG43380","timeline_content_global",1929,"The One O'clock gun sounds every day"
14814,12.321686744689941,15.101183333333333,The Town Centre,0.06415843963623047,51.49185240268707,0,372,0,"newMessage","P576","GA523","MSG43388","timeline_content_global",1930,"The Great Depression Begins"
14814,12.329331398010254,15.559866666666666,The Town Centre,0.0645071268081665,51.49200260639191,0,367,0,"newMessage","P576","GA523","MSG43397","timeline_content_global",1931,"The ferry now carries 20,000 passengers a day"
14814,12.340889930725098,16.253383333333332,The Town Centre,0.06538152694702148,51.49184167385101,0,316,0,"newMessage","P576","GA523","MSG43408","timeline_content_global",1932,"A record number of bicycles are sold in Woolwich"
14814,12.35610294342041,17.166183333333333,The Town Centre,0.06585359573364258,51.49220108985901,0,334,0,"newMessage","P576","GA523","MSG43416","timeline_content_global",1934,"Empire Day Takes Place every year"
14814,12.401698112487793,19.901833333333332,The Town Centre,0.06673336029052734,51.492769718170166,0,373,0,"newMessage","P576","GA523","MSG43424","timeline_content_global",1935,"Lipman dies"
14814,12.404983520507812,20.099016666666667,The Town Centre,0.06672799587249756,51.492769718170166,0,373,0,"newMessage","P576","GA523","MSG43466","timeline_content_global",1940,"Road Signs are removed across Woolwich"
14814,12.407917976379395,20.275033333333333,The Town Centre,0.06672799587249756,51.492769718170166,0,373,0,"newMessage","P576","GA523","MSG43474","timeline_content_global",1940,"The Battle of Britain begins"
14814,12.416358947753906,20.78151666666667,The Town Centre,0.06679773330688477,51.49283945560455,0,380,0,"newMessage","P576","GA523","MSG43482","timeline_content_global",1941,"The Blitz causes families to hide"
14814,12.429394721984863,21.56365,The Town Centre,0.06738245487213135,51.492329835891724,0,317,0,"newMessage","P576","GA523","MSG43506","timeline_content_global",1942,"Life at war in Woolwich"
14814,12.437626838684082,22.0576,The Town Centre,0.06791889667510986,51.492061614990234,0,284,0,"newMessage","P576","GA523","MSG43530","timeline_content_global",1944,"Bombs on Woolwich"
14814,12.450242042541504,22.8145,The Town Centre,0.06807446479797363,51.49194896221161,0,272,0,"newMessage","P576","GA523","MSG43538","timeline_content_global",1945,"The War is Over!"
14814,12.45522689819336,23.113633333333333,The Town Centre,0.06796181201934814,51.492077708244324,0,286,0,"newMessage","P576","GA523","MSG43557","timeline_content_global",1946,"The cinema becomes increasingly popular"
14814,12.465498924255371,23.729916666666668,The Town Centre,0.06739318370819092,51.49237275123596,0,321,0,"newMessage","P576","GA523","MSG43565","timeline_content_global",1946,"Unexploded bombs dug up"
14814,12.468085289001465,23.88515,The Town Centre,0.06735026836395264,51.49238348007202,0,323,0,"newMessage","P576","GA523","MSG43582","timeline_content_global",1947,"Deep snow across Woolwich"
14814,12.471935272216797,24.1161,The Town Centre,0.0671464204788208,51.492533683776855,0,342,0,"newMessage","P576","GA523","MSG43590","timeline_content_global",1948,"Holiday outings are back"
14814,12.486068725585938,24.964133333333333,The Town Centre,0.06626665592193604,51.49237811565399,0,341,0,"newMessage","P576","GA523","MSG43600","timeline_content_global",1949,"Cooking classes for married and engaged couples!"
14814,12.488642692565918,25.1185,The Town Centre,0.06612181663513184,51.492319107055664,0,338,0,"newMessage","P576","GA523","MSG43608","timeline_content_global",1950,"War in Korea has started"
14814,12.494122505187988,25.44735,The Town Centre,0.06583213806152344,51.49212598800659,0,327,0,"newMessage","P576","GA523","MSG43616","timeline_content_global",1950,"The Thames is in bad health"
14814,12.496264457702637,25.575833333333332,The Town Centre,0.06571948528289795,51.4921098947525,0,329,0,"newMessage","P576","GA523","MSG43632","timeline_content_global",1951,"A day out on the Woolwich Ferry"
14814,12.507347106933594,26.240783333333333,The Town Centre,0.06556391716003418,51.49194359779358,0,319,0,"newMessage","P576","GA523","MSG43640","timeline_content_global",1952,"The King is dead!"
14814,12.514617919921875,26.67705,The Town Centre,0.06546735763549805,51.49172902107239,0,302,0,"newMessage","P576","GA523","MSG43648","timeline_content_global",1952,"The last London tram leaves from Woolwich"
14814,12.517197608947754,26.8319,The Town Centre,0.06554245948791504,51.49168074131012,0,295,0,"newMessage","P576","GA523","MSG43661","timeline_content_global",1953,"The Queen's Coronation"
14814,12.529997825622559,27.59985,The Town Centre,0.06573021411895752,51.49145007133484,0,267,0,"newMessage","P576","GA523","MSG43677","timeline_content_global",1955,"Going to Plumstead Baths"
14814,12.610206604003906,32.4124,The Town Centre,0.06723761558532715,51.489771008491516,0,60,0,"newMessage","P576","GA523","MSG43686","timeline_content_global",1963,"The Ferries are replaced by diesel boats"
14814,12.630409240722656,33.62455,The Barracks,0.06703376770019531,51.4888858795166,0,94,0,"newMessage","P576","GA523","MSG43697","timeline_content_global",1967,"The Biafran War starts"
14814,12.637722969055176,34.06341666666667,Woolwich Common,0.06718933582305908,51.488821506500244,0,93,0,"newMessage","P576","GA523","MSG43705","timeline_content_global",1968,"The Gypsy Moth IV Yacht leaves Woolwich"
14814,12.646489143371582,34.589333333333336,Woolwich Common,0.06736099720001221,51.48864984512329,0,103,0,"newMessage","P576","GA523","MSG43713","timeline_content_global",1968,"Seimens Factory Closes"
14814,12.648665428161621,34.71995,Woolwich Common,0.06736636161804199,51.48864984512329,0,103,0,"newMessage","P576","GA523","MSG43721","timeline_content_global",1969,"Motorbikes are no longer made in Woolwich"
14814,12.659485816955566,35.36911666666666,Woolwich Common,0.06736636161804199,51.48865520954132,0,103,0,"newMessage","P576","GA523","MSG43729","timeline_content_global",1970,"The Biafran War ends"
14814,12.699834823608398,37.79006666666667,Woolwich Common,0.06735563278198242,51.48863911628723,0,105,0,"newMessage","P576","GA523","MSG43737","timeline_content_global",1975,"The Thames barrier construction creating jobs"
14814,12.717666625976562,38.86,Woolwich Common,0.06702840328216553,51.48796856403351,0,182,0,"newMessage","P576","GA523","MSG43745","timeline_content_global",1977,"It is the Queens Jubilee!"
14814,12.72008991241455,39.0054,Woolwich Common,0.06704449653625488,51.48790955543518,0,188,0,"newMessage","P576","GA523","MSG43753","timeline_content_global",1978,"Woolwich Power Station closes"
14814,12.759575843811035,41.37453333333333,Woolwich Common,0.06689965724945068,51.487550139427185,0,229,0,"newMessage","P576","GA523","MSG43761","timeline_content_global",1982,"Trips on the ferry"
14814,12.772788047790527,42.16728333333333,The Barracks,0.06693720817565918,51.486976146698,0,289,0,"newMessage","P576","GA523","MSG43769","timeline_content_global",1984,"North Woolwich Old Station Museum opens"
14814,12.776920318603516,42.415166666666664,The Barracks,0.06693720817565918,51.486976146698,0,289,0,"newMessage","P576","GA523","MSG43777","timeline_content_global",1984,"The Thames Barrier opens"
14814,12.790362358093262,43.22173333333333,The Barracks,0.06693720817565918,51.486976146698,0,289,0,"newMessage","P576","GA523","MSG43785","timeline_content_global",1986,"Woolwich Pubs have strange licensing laws"
14814,12.833780288696289,45.826766666666664,The Barracks,0.06552636623382568,51.48792028427124,0,244,0,"newMessage","P576","GA523","MSG43793","timeline_content_global",1991,"Belmarsh Prison East Opens"
14814,12.840900421142578,46.25396666666666,The Barracks,0.06542980670928955,51.48801147937775,0,242,0,"newMessage","P576","GA523","MSG43801","timeline_content_global",1992,"The last cinema left in Woolwich closes"
14814,12.846342086791992,46.58056666666667,The Barracks,0.06542980670928955,51.48801147937775,0,242,0,"newMessage","P576","GA523","MSG43809","timeline_content_global",1993,"The Woolwich DLR station is built"
14814,12.861961364746094,47.51768333333333,The Barracks,0.06633639335632324,51.48845672607422,0,162,0,"newMessage","P576","GA523","MSG43817","timeline_content_global",1994,"The Woolwich Arsenal finally ceases to be a military establishment"
14814,12.885209083557129,48.91251666666667,The Barracks,0.06735026836395264,51.489309668540955,0,48,0,"newMessage","P576","GA523","MSG43825","timeline_content_global",1997,"The Woolwich Building Society gives shares to its members"
14814,12.886855125427246,49.01136666666667,The Barracks,0.06736099720001221,51.489331126213074,0,47,0,"newMessage","P576","GA523","MSG43833","timeline_content_global",1998,"Young people struggle across Woolwich"
14814,12.906352996826172,50.1812,The Barracks,0.06738781929016113,51.48937940597534,0,43,0,"newMessage","P576","GA523","MSG43841","timeline_content_global",2000,"Late at night Woolwich feels unsafe"
14814,12.938892364501953,52.13355,The Town Centre,0.06742000579833984,51.48972809314728,0,46,0,"newMessage","P576","GA523","MSG43857","timeline_content_global",2001,"The Firepower Museum opens at the Arsenal"
14814,12.952046394348145,52.92283333333334,The Town Centre,0.06711959838867188,51.490071415901184,0,87,0,"newMessage","P576","GA523","MSG43889","timeline_content_global",2004,"Communities need more support"
14814,12.954859733581543,53.09158333333333,The Town Centre,0.06713569164276123,51.490066051483154,0,86,0,"newMessage","P576","GA523","MSG43905","timeline_content_global",2006,"London City Airport Opens"
14814,12.966031074523926,53.76186666666667,The Town Centre,0.06713569164276123,51.490066051483154,0,86,0,"newMessage","P576","GA523","MSG43921","timeline_content_global",2007,"More private rented homes are available"
14814,12.968504905700684,53.91028333333333,The Town Centre,0.06714105606079102,51.490066051483154,0,86,0,"newMessage","P576","GA523","MSG43929","timeline_content_global",2007,"Increasing community activities"
14814,12.976019859313965,54.36123333333333,The Town Centre,0.06715714931488037,51.4903450012207,0,110,0,"newMessage","P576","GA523","MSG43937","timeline_content_global",2008,"MC Afrikan Boy filmed in Woolwich by Spike Jonze"
14814,12.98169994354248,54.70203333333333,The Town Centre,0.0671464204788208,51.49035036563873,0,111,0,"newMessage","P576","GA523","MSG43953","timeline_content_global",2009,"Woolwich Arsenal DLR Station Opens"
14814,12.98449420928955,54.86966666666667,The Town Centre,0.0668567419052124,51.49018943309784,0,109,0,"newMessage","P576","GA523","MSG43961","timeline_content_global",2009,"A day out at the Arsenal"
14814,13.001703262329102,55.90218333333333,The Town Centre,0.06708741188049316,51.49022161960602,0,101,0,"newMessage","P576","GA523","MSG43973","timeline_content_global",2011,"Please return to the Tramshed as quickly as possible."
14814,13.648612976074219,0.5168,,0.0,0.0,0,NA,0,"newMessage","P584","GA525","MSG43977","timeline_content_global",1900,"Welcome to Woolwich"
14814,13.659774780273438,1.18645,,0.0,0.0,0,NA,0,"newMessage","P584","GA525","MSG43983","timeline_content_global",1901,"Max arrives in Woolwich"
14814,13.661255836486816,1.2753,,0.0,0.0,0,NA,0,"newMessage","P584","GA525","MSG43990","timeline_content_global",1902,"The first generation is born in Maxs family"
14814,13.668235778808594,1.6941666666666666,,0.0,0.0,0,NA,0,"newMessage","P584","GA525","MSG43997","timeline_content_global",1903,"The electric tram comes to Woolwich"
14814,13.685949325561523,2.7569333333333335,,0.0,0.0,0,NA,0,"newMessage","P584","GA525","MSG44004","timeline_content_global",1904,"Your community go for regular walks in the woods"
14814,13.694974899291992,3.2984833333333334,,0.0,0.0,0,NA,0,"newMessage","P584","GA525","MSG44018","timeline_content_global",1905,"The Artillery Theatre is finally rebuilt"
14814,13.7039213180542,3.83525,,0.0,0.0,0,NA,0,"newMessage","P584","GA525","MSG44032","timeline_content_global",1906,"Nights at the community hall brings communities together"
14814,13.709953308105469,4.197183333333333,,0.0,0.0,0,NA,0,"newMessage","P584","GA525","MSG44039","timeline_content_global",1907,"Women in your community join the London Suffragette Pageant"
14814,13.742959022521973,6.1775166666666665,The Town Centre,0.06804764270782471,51.48993730545044,0,48,0,"newMessage","P584","GA525","MSG44060","timeline_content_global",1910,"Max buys shares in The Arsenal Football and Athletics Company"
14814,13.749894142150879,6.593683333333333,Plumstead,0.06880402565002441,51.48999094963074,0,78,0,"newMessage","P584","GA525","MSG44090","timeline_content_global",1912,"The foot tunnel opens to much celebration"
14814,13.755087852478027,6.90525,Plumstead,0.06911516189575195,51.49021625518799,0,111,0,"newMessage","P584","GA525","MSG44099","timeline_content_global",1913,"Maxs nephew Velvel moves house"
14814,13.766928672790527,7.615716666666667,Plumstead,0.06952822208404541,51.49047374725342,0,151,0,"newMessage","P584","GA525","MSG44106","timeline_content_global",1914,"World War One has been declared!"
14814,13.771567344665527,7.894066666666666,Plumstead,0.06952285766601562,51.49047374725342,0,151,0,"newMessage","P584","GA525","MSG44113","timeline_content_global",1914,"Despite the war Maxs family business survives"
14814,13.778695106506348,8.3217,Plumstead,0.06952822208404541,51.49046838283539,2,151,0,"newMessage","P584","GA525","MSG44121","timeline_content_global",1915,"Many young men are killed at war"
14814,13.784971237182617,8.6983,Plumstead,0.06952822208404541,51.49046838283539,13,151,0,"newMessage","P584","GA525","MSG44135","timeline_content_global",1916,"A German Zepplin is hit over the Thames"
14814,13.789689064025879,8.981316666666666,Plumstead,0.06952822208404541,51.49046838283539,30,151,0,"newMessage","P584","GA525","MSG44144","timeline_content_global",1917,"860 cadets killed in the war, many of your community is lost"
14814,13.79319953918457,9.191983333333333,The Marshes,0.0698554515838623,51.491042375564575,0,214,0,"newMessage","P584","GA525","MSG44158","timeline_content_global",1917,"Spanish Influenza epidemic hits all communities"
14814,13.7978515625,9.471033333333333,The Marshes,0.07019340991973877,51.49125695228577,0,247,0,"newMessage","P584","GA525","MSG44183","timeline_content_global",1918,"After the war Max and his family go on holiday"
14814,13.802300453186035,9.738016666666667,The Marshes,0.0702202320098877,51.491267681121826,0,250,0,"newMessage","P584","GA525","MSG44194","timeline_content_global",1918,"Many Arsenal workers lose their jobs"
14814,13.830357551574707,11.421483333333333,The Arsenal,0.07019877433776855,51.49168610572815,0,287,0,"newMessage","P584","GA525","MSG44213","timeline_content_global",1920,"Woolwich Polytechnic reformed"
14814,13.838800430297852,11.928,The Arsenal,0.07016122341156006,51.49170756340027,0,287,0,"newMessage","P584","GA525","MSG44263","timeline_content_global",1923,"Midsummer Night's Dream performed at the Nursery School"
14814,13.861586570739746,13.295233333333334,The Arsenal,0.06983399391174316,51.491782665252686,0,284,0,"newMessage","P584","GA525","MSG44285","timeline_content_global",1926,"The General Strike lasts 10 days communities come together to fight for better pay"
14814,13.864673614501953,13.4804,The Arsenal,0.06968379020690918,51.491788029670715,0,280,0,"newMessage","P584","GA525","MSG44292","timeline_content_global",1926,"There is a collision of the Ferry boats"
14814,13.869062423706055,13.7437,The Arsenal,0.0697106122970581,51.49192214012146,0,294,0,"newMessage","P584","GA525","MSG44299","timeline_content_global",1927,"Prince Charles visits Beresford Square Market"
14814,13.878223419189453,14.293416666666667,The Arsenal,0.0696784257888794,51.49220645427704,0,322,0,"newMessage","P584","GA525","MSG44319","timeline_content_global",1928,"Jobs become very scarce in Woolwich"
14814,13.886860847473145,14.811683333333333,The Arsenal,0.06952822208404541,51.492544412612915,0,354,0,"newMessage","P584","GA525","MSG44335","timeline_content_global",1929,"The First Searchlight Tattoo takes Place"
14814,13.916634559631348,16.598083333333335,The Arsenal,0.06997883319854736,51.49366557598114,0,483,0,"newMessage","P584","GA525","MSG44358","timeline_content_global",1931,"The ferry now carries 20,000 passengers a day"
14814,13.931514739990234,17.490883333333333,The Arsenal,0.0702202320098877,51.494057178497314,0,529,0,"newMessage","P584","GA525","MSG44379","timeline_content_global",1934,"Empire Day Takes Place every year"
14814,13.936539649963379,17.792433333333335,The Arsenal,0.07022559642791748,51.494067907333374,0,530,0,"newMessage","P584","GA525","MSG44386","timeline_content_global",1935,"Lipman dies"
14814,13.947271347045898,18.4363,The Arsenal,0.07052600383758545,51.49448096752167,0,580,0,"newMessage","P584","GA525","MSG44395","timeline_content_global",1936,"The circus comes to Woolwich"
