day,hour,gametime,zone,lon,lat,age,r,dist,event,playerId,gameId,messageId,type,year,title,description,preMins,postMins,view,viewMins,action,actionMins
14814,11.374584197998047,43.47508333333333,Charlton,0.060274600982666016,51.49008750915527,0,537,0,message,P571,GA522,MSG42808,timeline_content_global,1984,"The Thames Barrier opens","Many of your community visits the new movable flood barrier, the Thames Flood Barrier was opened covering a 523 metre wide stretch of the river, it is the world's second largest flood barrier.  Many of the community had jobs working on the barrier.  Their health, wealth and participation increases by 2 points.",1.1298666666666666,2.2300666666666666,N,NA,CreateMemberButton,0.87835
14814,11.411751747131348,45.70515,Charlton,0.060376524925231934,51.49120330810547,0,559,0,message,P571,GA522,MSG42819,timeline_content_global,1991,"Belmarsh Prison East Opens","Belmarsh hiqh security prison opens in part of the Arsenal.  Local communities feel unsafe around the area.  They 2 lose participation points.",2.2300666666666666,0.5857666666666667,N,NA,NA,NA
14814,11.421515464782715,46.29091666666667,Charlton,0.06036043167114258,51.49119257926941,0,560,0,message,P571,GA522,MSG42824,timeline_content_global,1992,"The last cinema left in Woolwich closes","The Coronet Cinema closes, leaving the area without any cinemas.  Your community loses 2 knowledge and participation points",0.5857666666666667,0.47181666666666666,N,NA,NA,NA
14814,11.429378509521484,46.76273333333334,Charlton,0.06034970283508301,51.49118721485138,0,560,0,message,P571,GA522,MSG42829,timeline_content_global,1993,"The Woolwich DLR station is built","All your communities will benefit from the Woolwich DLR being built in the heart of Woolwich connecting the area to the rest of London.  Your community increase health, wealth and participation by 2 points.",0.47181666666666666,0.6298833333333334,N,NA,NA,NA
14814,11.439876556396484,47.39261666666667,Charlton,0.06035506725311279,51.49119257926941,0,560,0,message,P571,GA522,MSG42834,timeline_content_global,1994,"The Woolwich Arsenal finally ceases to be a military establishment","The Arsenal finally closes as a military establishmend after a long decline.  Many engineering companies also shut down that provided jobs and services to the Arsenal.   Jobs are lost and the gates are closed cutting the river off from the rest of Woolwich. Woolwich loses one of its biggest employers for local communities.",0.6298833333333334,1.9631666666666667,Y,1.6181166666666666,CreateMemberButton,0.57565
14814,11.472597122192383,49.355783333333335,Charlton,0.06132066249847412,51.492040157318115,0,540,0,message,P571,GA522,MSG42844,timeline_content_global,1998,"Young people struggle across Woolwich","Across some of your communities some of the families are taking children out of school to look after other family members and the young people are struggling with drugs and joining in youth activities. They lose 2 wealth, knowledge and participation points.",1.9631666666666667,1.1432333333333333,N,NA,CreateMemberButton,1.0513333333333332
14814,11.491649627685547,50.49901666666667,Charlton,0.061149001121520996,51.4926677942276,0,589,0,message,P571,GA522,MSG42849,timeline_content_global,2000,"Late at night Woolwich feels unsafe","Across Woolwich many people find that in the evening and at night time Woolwich doesn't feel so safe, there is a lack of police on the streets and the normal daytime friendlyness takes on a different atmosphere.  Your communities lose 3 participation points.",1.1432333333333333,0.4145666666666667,N,NA,createMember.start,0.3263666666666667
14814,11.498559951782227,50.913583333333335,Charlton,0.061095356941223145,51.492801904678345,1,601,0,message,P571,GA522,MSG42854,timeline_content_global,2001,"Communities find difficulties getting childcare","Across Woolwich communities increasingly find difficulties for families to find childcare, particularly amongst new community members has resulted in less employment across Woolwich.Your communities lose 2 wealth, knowledge and participation points.",0.4145666666666667,0.1163,N,NA,NA,NA
14814,11.500497817993164,51.02988333333333,Charlton,0.061095356941223145,51.492801904678345,8,601,0,message,P571,GA522,MSG42859,timeline_content_global,2001,"The Firepower Museum opens at the Arsenal","All of your communities enjoy the new Firepower Museum and cafe.  The collection moves from the Royal Artillery Museum to the Arsenal and many local people visit to find out more about the history. The Arsenal gates are reopened and people can visit the river again.  Participation, health and knowledge increase by 3 points.",0.1163,1.8344333333333334,N,NA,CommunitiesButton,1.1948833333333333
14814,11.531072616577148,52.86431666666667,Charlton,0.06272077560424805,51.492560505867004,0,498,0,message,P571,GA522,MSG42884,timeline_content_global,2005,"An increase in obesity causes health problems","Across Woolwich there is an increase in health problems  with more people leading sedentary lifestyles, watching TV, travelling in cars, doing less sport and eating processed foods.  Particularly amongst the younger generations.  Your community loses 1 health and participation point.",1.8344333333333334,0.4194833333333333,N,NA,NA,NA
14814,11.538063049316406,53.2838,Charlton,0.06341278553009033,51.492522954940796,0,461,0,message,P571,GA522,MSG42889,timeline_content_global,2006,"London City Airport Opens","Across Woolwich communities celebrate the new airport opening on the North of the river. The airport?s location on the doorstep of London?s financial district is considered vital to business.  Jobs are available for local people, many people have visitors from their families overseas that arrive at the airport.Your communities wealth, health and participation gains 2 points.",0.4194833333333333,0.2876166666666667,N,NA,NA,NA
14814,11.542856216430664,53.571416666666664,The Town Centre,0.06376147270202637,51.49242103099823,0,436,0,message,P571,GA522,MSG42894,timeline_content_global,2006,"Children of Men filmed in Woolwich","Across Woolwich people gather to watch the filming of the apocalypic British film Children of Men, local people are used as extras. Your community gains 2 wealth and knowledge points.",0.2876166666666667,0.9228666666666666,N,NA,CreateMemberButton,0.00815
14814,11.55823802947998,54.494283333333335,The Town Centre,0.06385266780853271,51.49237811565399,0,429,0,message,P571,GA522,MSG42909,timeline_content_global,2008,"MC Afrikan Boy filmed in Woolwich by Spike Jonze","Across Nottingham people tell the story of Spike Jonze and M.I.A. the famous film producer and singer visiting MC Afrikan Boy on his council estate in Woolwich. Yes that's right, the director of Being John Malcovich and Beastie Boys videos was up a tower block in Woolwich!  Your community gains 2 health, wealth knowledge and participation points.",0.9228666666666666,2.1438,N,NA,CommunitiesButton,0.7507
14814,11.59396743774414,56.638083333333334,The Town Centre,0.06583750247955322,51.49147689342499,0,265,0,message,P571,GA522,MSG42919,timeline_content_global,2009,"Woolwich Arsenal DLR Station Opens","Across all communities people celebrate the opening of the new terminus of the Docklands Light Railway's London City Airport branch. They gain 2 health, wealth and knowledge points.",2.1438,NA,Y,0.6072,NA,NA
14814,12.075817108154297,0.34901666666666664,,0.06813347339630127,51.489277482032776,0,26,0,message,P575,GA523,MSG42936,timeline_content_global,1900,"Welcome to Woolwich","You have arrived in the town of Woolwich, on the outskirts of London, England.  It has been a long journey and you are far from home.  You need to find a place to stay and settle  in this new place.",NA,0.5316333333333333,N,NA,CreateMemberButton,0.43565
14814,12.084677696228027,0.88065,,0.06813347339630127,51.489277482032776,0,26,0,message,P575,GA523,MSG42944,timeline_content_global,1901,"Max arrives in Woolwich","Max and his family finally arrive  in Woolwich after the long journey West. They move into a flat on Thomas Street, above his brother Lipman?s grocers shop.  They live with their parents David and Annie and their married nephew, a journeyman tailor waiting to earn enough money for his wife to move to England. The wealth and participation in your community increases by 2 points.",0.5316333333333333,0.42643333333333333,N,NA,NA,NA
14814,12.091784477233887,1.3070833333333334,,0.06813347339630127,51.489288210868835,0,25,0,message,P575,GA523,MSG42952,timeline_content_global,1902,"The first generation is born in Maxs family","The birth of Maxs daughter Zelda is celebrated she is the first of a new generation in a new land. The whole family gather together to celebrate. Your community's health and participation increases by 2 points.",0.42643333333333333,0.3918333333333333,N,NA,NA,NA
14814,12.098315238952637,1.6989166666666666,,0.06813883781433105,51.489293575286865,0,25,0,message,P575,GA523,MSG42960,timeline_content_global,1903,"The electric tram comes to Woolwich","Electric trams are being built across Woolwich, replacing the horse drawn vansl. For communities that live outside the town centre it becomes easier to travel to the Market, to work at the Arsenal and to cross the river.  All the members of your community increase their health and wealth by 1 point.",0.3918333333333333,0.6553666666666667,N,NA,createMember.start,0.5549166666666666
14814,12.109237670898438,2.3542833333333335,,0.06813883781433105,51.489298939704895,0,24,0,message,P575,GA523,MSG42968,timeline_content_global,1904,"Your community go for regular walks in the woods","In all your communities across Woolwich many young people and couples enjoy a walk in the woods beyond the common, you can find pheasants and bluebells and nightingale's singing. Youryour communities health and participation improves by 2 points from the exercise and fresh air and the children from different communities playing together.",0.6553666666666667,0.27143333333333336,N,NA,NA,NA
14814,12.113761901855469,2.6257166666666665,,0.06813883781433105,51.489298939704895,0,24,0,message,P575,GA523,MSG42976,timeline_content_global,1904,"The first wedding in Maxs family","Maxs youngest brother Velvel marries Fanny, it is the first wedding in the community since they arrived. After the ceremony the family return to Max?s house on Thomas Street, breakfast and dinner are served and dancing engaged in. A photo of the whole family together in their new home is taken in the yard. You community gains 1 health, wealth and participation point.",0.27143333333333336,0.4659,N,NA,NA,NA
14814,12.121526718139648,3.0916166666666665,,0.06813883781433105,51.489304304122925,0,24,0,message,P575,GA523,MSG42984,timeline_content_global,1905,"The Artillery Theatre is finally rebuilt","The artillery theatre has finally been rebuilt, it is now very popular for across all your communities.  Some of your community get jobs at the Theatre for your community who are not already employed at the Royal Artillery or the Arsenal. Their wealth, knowledge and participation increase by 2 points.",0.4659,0.5909833333333333,Y,0.59005,NA,NA
14814,12.131376266479492,3.6826,,0.06813883781433105,51.489304304122925,0,24,0,message,P575,GA523,MSG43000,timeline_content_global,1906,"Nights at the community hall brings communities together","Across all your community the young people enjoy nights at the music hall in Beresford Street they come from all around to meet, dance and watch musicals such as Drummed Out a parody of working at the Arsenal. Many romances begin here. Their health, knowledge and participation increase by 2 points.",0.5909833333333333,0.47378333333333333,Y,0.35718333333333335,NA,NA
14814,12.139273643493652,4.156383333333333,,0.06813883781433105,51.489304304122925,0,24,0,message,P575,GA523,MSG43008,timeline_content_global,1907,"Women in your community join the London Suffragette Pageant","Many of your community across Woolwich join the 66,000 women making a procession through London. Some of your community joins the campaign. Identifiable by their purple, white and green colour scheme, the suffragettes are becoming a familiar sight in London, fighting for Votes For Women! Their health, knowledge and participation increase by 2 points.",0.47378333333333333,0.3608,N,NA,NA,NA
14814,12.145286560058594,4.5171833333333336,,0.06813883781433105,51.489304304122925,0,24,0,message,P575,GA523,MSG43016,timeline_content_global,1908,"A foot tunnel is built under the Thames","Across Woolwich people are exctied as due to much crowding on the ferries, a foot tunnel is being built under the Thames for your community that work on the other side of the river to walk through. This will provide more job opportunies for communities all over Woolwich. All communities health, wealth and participation increase by 2 points.",0.3608,0.41135,N,NA,NA,NA
14814,12.152142524719238,4.928533333333333,,0.06814420223236084,51.489325761795044,0,22,0,message,P575,GA523,MSG43024,timeline_content_global,1909,"Max sets up a tailors workshop","Max sets up a Tailor's workshop in Beresford Square, his familys wealth is improving.  He is beginning to learn the language, make friends, improve business and make a home for the family. Your communities wealth, knowledge and participation increase by 2 points.",0.41135,0.62185,N,NA,NA,NA
14814,12.162507057189941,5.5503833333333334,Plumstead,0.0679779052734375,51.489540338516235,0,4,0,message,P575,GA523,MSG43032,timeline_content_global,1910,"Max buys shares in The Arsenal Football and Athletics Company","Max is an avid fan of football and support the Arsenal team, going to all their matches with his family.  He buys shares in the company and believes they will go far.  Your community wealth points increase 3 points.",0.62185,0.11868333333333334,N,NA,NA,NA
14814,12.164484024047852,5.669066666666667,Plumstead,0.06799936294555664,51.489540338516235,0,4,0,message,P575,GA523,MSG43048,timeline_content_global,1911,"Max becomes a master tailor at The Arsenal","Max moves to a bigger house at Mulgrave Place.  He has alot of work as a master tailor at the Arsenal.  The family have eight children and now live with a border, a friend of a friend of the family who works as a teacher in the local primary school.  The eldest daughter Miriam now works as a clerk at the post office. communities health and wealth increases by 2 points.",0.11868333333333334,0.5716333333333333,N,NA,CommunitiesButton,0.5477333333333333
14814,12.17401123046875,6.2407,The Town Centre,0.06761312484741211,51.48963689804077,0,30,0,message,P575,GA523,MSG43056,timeline_content_global,1911,"Maxs brother Solomon is doing well","Maxs brother Solomon runs the Boot Makers on Wellington Street, he lives above the shop with his wife and 4 children. All the family get together on Saturdays for a large meal. Its hard to squeeze all the generations and many children into one place, but it makes the family feel at home. Your communities health and participation increase by 1 point.",0.5716333333333333,0.2564166666666667,N,NA,placeMember.start,0.15453333333333333
14814,12.178285598754883,6.497116666666667,The Town Centre,0.0673985481262207,51.489765644073486,0,50,0,message,P575,GA523,MSG43064,timeline_content_global,1912,"The foot tunnel opens to much celebration","All of your communities got to see the opening the foot tunnel.  Many members of the community use it daily to talk to work on the North of the river.  At times it is full with people, during the journey underneath the Thames, people meet and chat as they walk. Their health, wealth and participation increase by 2 points.",0.2564166666666667,0.29735,Y,0.09271666666666667,NA,NA
14814,12.18324089050293,6.794466666666667,The Town Centre,0.06717324256896973,51.48995339870453,0,75,0,message,P575,GA523,MSG43072,timeline_content_global,1913,"Maxs nephew Velvel moves house","Maxs nephew Velvel becomes a tailor working for Max.  He moves to Creton Street with his wife Fanny, they now have two sons and daughter.  They have to be careful living so close to the Dusthole as it is unsafe and can't go out much at night. Your communities wealth increases by 1 point but their participation loses 2 points.",0.29735,0.7350666666666666,Y,0.19608333333333333,CreateMemberButton,0.5011166666666667
14814,12.195491790771484,7.529533333333333,The Town Centre,0.06672799587249756,51.49042010307312,0,134,0,message,P575,GA523,MSG43080,timeline_content_global,1914,"World War One has been declared!","WW1 has been declared.  Across all communities men and women are conscripted. The world begins to rapidly change for all the communities of Woolwich and they all lose 1 health point, check your community members health.",0.7350666666666666,0.6182,Y,0.30211666666666664,CreateMemberButton,0.44145
14814,12.205795288085938,8.147733333333333,The Town Centre,0.06625056266784668,51.49067759513855,0,177,0,message,P575,GA523,MSG43096,timeline_content_global,1915,"Many young men are killed at war","Across all your communities many families receive news of deaths of their young men in action.  It is a difficult time, women are left to support their families on their own, despite the new opportunities for work your community is struggling and times are very hard.  Their health, wealth and knowledge decreases by 1 point.",0.6182,0.3778,Y,0.22603333333333334,placeMember.start,0.037866666666666667
14814,12.212092399597168,8.525533333333334,The Town Centre,0.06621301174163818,51.4907044172287,0,181,0,message,P575,GA523,MSG43113,timeline_content_global,1916,"A German Zepplin is hit over the Thames","Many of your community witness a tragic hit over the Thames.  They watch with horrible fascination as a German Zepplin is hit and catches on fire, all the crew die. Many are injured as the plane falls to the ground.  Communities in the area are increasingly worried about their safety, living so close to the Arsenal and military bases. They lose 1 health point.",0.3778,0.09256666666666667,N,NA,NA,NA
14814,12.213635444641113,8.6181,The Town Centre,0.06621837615966797,51.4907044172287,0,181,0,message,P575,GA523,MSG43124,timeline_content_global,1917,"860 cadets killed in the war, many of your community is lost","Tragically 860 cadets, many from your communities have been killed in the war, the same number as the amount of new cadets that joined the Royal Military Academy in 1916.578 were gunners.  All communities are devasted, they lose 1 health and wealth point and 2 knowledge points.",0.09256666666666667,0.13023333333333334,N,NA,NA,NA
14814,12.215806007385254,8.748333333333333,The Town Centre,0.06612718105316162,51.49071514606476,0,186,0,message,P575,GA523,MSG43132,timeline_content_global,1917,"Casualties caused by night raids","In Woolwich Common many casualties occur, killing and injuring local people during night raids on the Arsenal and Royal Military Academy. Communities in the area should consider moving away from the military targets. They lose 1 health point.",0.13023333333333334,0.4024333333333333,Y,0.12541666666666668,NA,NA
14814,12.222513198852539,9.150766666666666,The Town Centre,0.06584286689758301,51.49089753627777,0,214,0,message,P575,GA523,MSG43141,timeline_content_global,1917,"Spanish Influenza epidemic hits all communities","Alll communities are affected by a health scare as people contract Spanish Influenza.  Hitting many young adults in your community, millions have died across the world, not helped by the closeness of troops in the trenches spreading the disease to each other and then back home to their families when on leave. All your community loses 1 health point.",0.4024333333333333,0.20906666666666668,N,NA,NA,NA
14814,12.225997924804688,9.359833333333333,The Town Centre,0.06560683250427246,51.49110674858093,0,242,0,message,P575,GA523,MSG43158,timeline_content_global,1918,"The end of the war is declared!","The end of the war is declared with an Allied victory.  Britain is suffering from huge debts and despite the relief and celebrations there are so many lost lives that the most communities are struggling. All your community gains 3 health points but loses 2 knowledge points through the loss of so many young lives.",0.20906666666666668,0.8312,N,NA,CommunitiesButton,0.5408
14814,12.239850997924805,10.191033333333333,The Town Centre,0.06438910961151123,51.49118185043335,0,311,0,message,P575,GA523,MSG43187,timeline_content_global,1919,"Solomon dies from injuries sustained at the front","Solomon has returned from the war with severe injuries and sadly he dies leaving a widow and seven children.  The family gather round.  Your community loses one health and wealth point.",0.8312,0.8426833333333333,Y,0.14025,CreateMemberButton,0.3363833333333333
14814,12.25389575958252,11.033716666666667,The Town Centre,0.06487727165222168,51.49038791656494,0,236,0,message,P575,GA523,MSG43223,timeline_content_global,1920,"Max moves to North London","After losing his brother in the war Max decides to move away from Woolwich and take his family North of the river.  They are sad to leave the place where they first started.  Your community loses 2 participation points.",0.8426833333333333,0.2791166666666667,Y,0.11811666666666666,NA,NA
14814,12.258546829223633,11.312833333333334,The Town Centre,0.06502211093902588,51.4901465177536,0,217,0,message,P575,GA523,MSG43242,timeline_content_global,1922,"Two new ferrys have been built","All your community joins the launch celebration of the new Ferry Boats, built with coke fired engines, running on steam.  The ferry boats are free for passengers, animals, vehicles and goods. Providing necessary transport for the people of Woolwich to cross the river to work, all community members gain 2 health, wealth and participation points.",0.2791166666666667,0.3833,N,NA,CreateMemberButton,0.22301666666666667
14814,12.264935493469238,11.696133333333334,The Town Centre,0.06524205207824707,51.48993194103241,0,195,0,message,P575,GA523,MSG43271,timeline_content_global,1923,"Midsummer Night's Dream performed at the Nursery School","The munitions worker's nursery is performing Midsummer's Night Dream, many of your community go along to watch their children perform, it is a celebration of community and people are amazed at how good the performance is.  All your community gains 1 health, knowledge and participation point.",0.3833,2.0079833333333332,Y,0.8817333333333334,placeMember.start,0.056966666666666665
14814,12.298401832580566,13.704116666666666,The Barracks,0.0639653205871582,51.48888051509857,0,286,0,message,P575,GA523,MSG43301,timeline_content_global,1926,"The General Strike lasts 10 days communities come together to fight for better pay","Across Woolwich your community members go on strike in an attempt to prevent wages going down and in support of the worsening conditions for coal miners. King George calls the strikers revolutionaries. At the docks the army come in to protect lorries bringing food into London. They all lose 2 wealth points.",2.0079833333333332,0.55775,Y,0.10436666666666666,CommunitiesButton,0.18081666666666665
14814,12.307698249816895,14.261866666666666,The Barracks,0.06394386291503906,51.4889395236969,0,286,0,message,P575,GA523,MSG43353,timeline_content_global,1928,"Jobs become very scarce in Woolwich","Across Woolwich jobs are becoming increasingly scarce, small groups of men wearing war medals sing for money in the town square next to a piano on a hand cart, to earn money for their families.  Your community members lose 2 wealth points and 1 knowledge point.",0.55775,0.7897333333333333,Y,0.20435,CommunitiesButton,0.039316666666666666
14814,12.320859909057617,15.0516,The Barracks,0.06482899188995361,51.489325761795044,0,219,0,message,P575,GA523,MSG43375,timeline_content_global,1929,"The First Searchlight Tattoo takes Place","null",0.7897333333333333,0.5534166666666667,Y,0.5355666666666666,CommunitiesButton,0.06253333333333333
14814,12.330082893371582,15.605016666666666,The Barracks,0.06547272205352783,51.48949205875397,0,173,0,message,P575,GA523,MSG43391,timeline_content_global,1930,"The Great Depression Begins","Still struggling after the effects of WW1, Britain hits a deep financial depression.  Many of your community are suffering, losing their jobs and struggling to pay the bills. All communities lose 1 health, wealth, knowledge and participation point.",0.5534166666666667,0.14756666666666668,N,NA,NA,NA
14814,12.33254337310791,15.752583333333334,The Barracks,0.0656282901763916,51.489567160606384,0,163,0,message,P575,GA523,MSG43400,timeline_content_global,1931,"The ferry now carries 20,000 passengers a day","Every day 20,000 passengers travel on the Woolwich ferry across the Thames to jobs, and people also come in to Woolwich to visit the Market and local shops.  Despite the depression Woolwich remains a bustling place to live.  Your communities gain 2 health, wealth and participation points.",0.14756666666666668,0.7414833333333334,N,NA,NA,NA
14814,12.344901084899902,16.494066666666665,The Town Centre,0.06611108779907227,51.48994266986847,0,138,0,message,P575,GA523,MSG43411,timeline_content_global,1932,"A record number of bicycles are sold in Woolwich","Blacketts on General Gordon Square sells bicycles to apprentices and workers at the Artillery and Arsenal. Cyclists should beware of the tramlines on the busy streets, rumours are that one cyclist got so stuck he had to follow the tramlines all the way back to the depot. All your community gains 2 health points.",0.7414833333333334,0.5793333333333334,Y,0.12826666666666667,CommunitiesButton,0.39676666666666666
14814,12.354557037353516,17.0734,The Town Centre,0.06652951240539551,51.49015188217163,0,124,0,message,P575,GA523,MSG43419,timeline_content_global,1934,"Empire Day Takes Place every year","All the young children in your community celebrate Empire Day once a year at their schools.  They line up in the playground with little Union Jacks to wave and sang Land of Hope and Glory and Jerusalem before marching back to lessons again. All your community gain 2 participation points for taking part.",0.5793333333333334,1.09845,Y,0.29896666666666666,placeMember.start,0.12965
14814,12.372864723205566,18.17185,The Town Centre,0.0675058364868164,51.48942232131958,0,34,0,message,P575,GA523,MSG43435,timeline_content_global,1936,"The circus comes to Woolwich","Across Woolwich your community go to the Town Centre to see the circus arriving, elephants parade down Powis Street. One of the elephants pooed and the trolley bus couldn't drive around it as the poo was so big. A council lorry eventually came to clear it away but traffic came to a standstill.  Health and participation increases by 2 points for all your community.",1.09845,1.6086,Y,0.2424,CreateMemberButton,0.5000666666666667
14814,12.399674415588379,19.78045,Woolwich Common,0.06731808185577393,51.48862838745117,0,107,0,message,P575,GA523,MSG43444,timeline_content_global,1938,"War is declared!","All communities are affected when the Second World War is declared. Many people enlist and the men begin to go off to war. Some members of the community worry that the Anderson shelters ordered have not arrived and there will be nowhere to go if an attack begins.  All community members lose 2 health points.",1.6086,0.2068,N,NA,NA,NA
14814,12.403120994567871,19.98725,Woolwich Common,0.06731271743774414,51.48862838745117,0,107,0,message,P575,GA523,MSG43461,timeline_content_global,1939,"Local Children are evacuated","Across Woolwich many local children are evacuated to the countryside, to make them safe from the bombings, particularly with the Arsenal, Royal Artillery and AJS motorbikes all being a target.  The children leave by steam train from Plumstead Station they gain 1 health point but lose 2 participation points.",0.2068,1.6805666666666668,N,NA,CommunitiesButton,0.19568333333333332
14814,12.431130409240723,21.667816666666667,Woolwich Common,0.06782770156860352,51.48841381072998,0,121,0,message,P575,GA523,MSG43509,timeline_content_global,1942,"Life at war in Woolwich","Across Woolwich there are no streetlights. Pavement edges have been painted white so people can see where they are going. All windows are blacked out. Sugar, butter and meat is strictly rationed to four ounces per person per week. Everyone is issued with ration books, identity cards and gas masks. All communities lose 2 wealth points.",1.6805666666666668,0.9917166666666667,Y,0.40218333333333334,CommunitiesButton,0.21305
14814,12.44765853881836,22.659533333333332,Woolwich Common,0.06819784641265869,51.48837625980377,0,125,0,message,P575,GA523,MSG43541,timeline_content_global,1945,"The War is Over!","Communities across Woolwich celebrate as they hear the news that the war is over! All communities gain 2 health, wealth and participation points.",0.9917166666666667,0.45111666666666667,Y,0.2921666666666667,NA,NA
14814,12.455177307128906,23.11065,Woolwich Common,0.06849825382232666,51.48866593837738,0,99,0,message,P575,GA523,MSG43550,timeline_content_global,1945,"VE Day","Victory in Europe is celebrated with street parties and families being reunited.  All communities gain 2 health, wealth, knowledge and participation points.",0.45111666666666667,0.15021666666666667,N,NA,CreateMemberButton,0.035583333333333335
14814,12.457680702209473,23.260866666666665,Woolwich Common,0.06860554218292236,51.48875176906586,0,93,0,message,P575,GA523,MSG43560,timeline_content_global,1946,"The cinema becomes increasingly popular","Across Woolwich most people never miss Saturday mornings at the cinema.  The program normally starts with a Dsiney cartoon, an interest film, a feature film and then a serial.  All the MGM musicals were shown.  Al your community gain 2 health, knowledge and participation points.",0.15021666666666667,0.15851666666666667,N,NA,NA,NA
14814,12.460323333740234,23.419383333333332,Woolwich Common,0.06868600845336914,51.488810777664185,0,90,0,message,P575,GA523,MSG43568,timeline_content_global,1946,"Unexploded bombs dug up","Across Woolwich  many unexploded bombs are dug up to prevent more casualties. Some members of the community have to leave their homes.  All communities lose 1 health and wealth point as a result.",0.15851666666666667,1.6468166666666666,Y,0.7247333333333333,CommunitiesButton,0.033
14814,12.487770080566406,25.0662,Plumstead,0.06868064403533936,51.489046812057495,0,69,0,message,P575,GA523,MSG43568,timeline_content_global,1946,"Unexploded bombs dug up","Across Woolwich  many unexploded bombs are dug up to prevent more casualties. Some members of the community have to leave their homes.  All communities lose 1 health and wealth point as a result.",1.6468166666666666,0.17118333333333333,N,NA,NA,NA
14814,12.490623474121094,25.237383333333334,Plumstead,0.06868600845336914,51.489036083221436,0,70,0,message,P575,GA523,MSG43611,timeline_content_global,1950,"War in Korea has started","Arms for the Korean war are needed from the Arsenal, jobs increase in Woolwich.  All communities gain 2 wealth and knowledge points.",0.17118333333333333,1.78065,N,NA,createMember.start,0.07691666666666666
14814,12.520299911499023,27.01803333333333,Woolwich Common,0.06859481334686279,51.489025354385376,0,67,0,message,P575,GA523,MSG43611,timeline_content_global,1950,"War in Korea has started","Arms for the Korean war are needed from the Arsenal, jobs increase in Woolwich.  All communities gain 2 wealth and knowledge points.",1.78065,0.5337166666666666,N,NA,placeMember.start,0.0254
14814,12.529195785522461,27.55175,Woolwich Common,0.06838023662567139,51.48918092250824,0,44,0,message,P575,GA523,MSG43672,timeline_content_global,1953,"Pea Soupers","Across Woolwich people experience regular days of fog on the Thames the peas soupers as they are called cause havoc and health problems.  The ferries can't make their journey across the river and people struggle with breathing and coughs.  All community members lose 1 health and wealth point.",0.5337166666666666,0.14608333333333334,N,NA,NA,NA
14814,12.531631469726562,27.69783333333333,Woolwich Common,0.0681924819946289,51.4892452955246,0,31,0,message,P575,GA523,MSG43680,timeline_content_global,1955,"Going to Plumstead Baths","Across Woolwich many community members use the Public Baths with a rolled up towel and a bar of  soap. The attendant stands at the door while the water and says controls the water flow.  Take care the water isn't too hot!  All community members gain 2 health and participation points.",0.14608333333333334,4.1969,Y,0.26481666666666664,CommunitiesButton,0.0049
14814,12.601578712463379,31.894733333333335,The Marshes,0.06953895092010498,51.490532755851746,0,157,0,message,P575,GA523,MSG43689,timeline_content_global,1963,"The Ferries are replaced by diesel boats","Many of your community visit the docks for the launch of 3 new ferry boats, built to replace the old steam ferries. These ferries are names after the politicians Burns, Bevin and Newman (a local Woolwich politician). Your community members gain 2 health, wealth and participation points.",4.1969,1.8380333333333334,N,NA,CommunitiesButton,1.2602166666666668
14814,12.632213592529297,33.73276666666667,The Marshes,0.06951749324798584,51.490538120269775,0,156,0,message,P575,GA523,MSG43700,timeline_content_global,1967,"The Biafran War starts","The effect of the Biafran war in Nigeria that has resulted in 100,000 military casualties. Many Biafrans move to Woolwich to escape the war, find a new home and join your community gaining 3 health,  knowledge and participation points",1.8380333333333334,1.9218666666666666,N,NA,CommunitiesButton,1.1015
14814,12.664244651794434,35.65463333333334,The Marshes,0.06957650184631348,51.49074733257294,0,177,0,message,P575,GA523,MSG43724,timeline_content_global,1969,"Motorbikes are no longer made in Woolwich","Across Woolwich more jobs are lost as AJS Motorbikes closes in Plumstead, it is a sad day for all your community and they lose 2 wealth, knowledge and participation points.",1.9218666666666666,2.2388833333333333,Y,0.051816666666666664,CommunitiesButton,0.13345
14814,12.701559066772461,37.89351666666666,Plumstead,0.06806373596191406,51.48962616920471,0,15,0,message,P575,GA523,MSG43740,timeline_content_global,1975,"The Thames barrier construction creating jobs","Across Woolwich jobs are created by the new construction on the Thames Barrier providing and opportunities for young people in your communities.  They gain 2 health, wealth and knowledge points.",2.2388833333333333,0.8541666666666666,N,NA,CommunitiesButton,0.7005
14814,12.715794563293457,38.747683333333335,Plumstead,0.06803691387176514,51.48934721946716,0,17,0,message,P575,GA523,MSG43748,timeline_content_global,1977,"It is the Queens Jubilee!","People all over Woolwich celebrate the Queens Jubilee with street parties, many people receive commeration mugs that sit on their mantlepeice for years to come.  Your community gains 2 health and participation points.",0.8541666666666666,0.51805,N,NA,CommunitiesButton,0.06776666666666667
14814,12.7244291305542,39.26573333333333,Plumstead,0.06803691387176514,51.48935258388519,0,16,0,message,P575,GA523,MSG43756,timeline_content_global,1978,"Woolwich Power Station closes","Woolwich power station closes in the dock area.  Jobs are lost but the area has less pollution from the chimneys. Your community loses 2 wealth points but gains 2 health points.",0.51805,2.2165166666666667,N,NA,CommunitiesButton,0.21271666666666667
14814,12.761370658874512,41.48225,Plumstead,0.06918489933013916,51.48966908454895,0,85,0,message,P575,GA523,MSG43764,timeline_content_global,1982,"Trips on the ferry","Many people across Woolwich enjoy taking a trip on the ferry for leisure, a chance to go on the river and see Woolwich from a different point of view.  Your community gains 3 health and participation points.",2.2165166666666667,0.77945,N,NA,CommunitiesButton,0.3005833333333333
